Id,SalePrice
2079,137616.47286361345
2080,114698.27500391299
2081,121093.77329981401
2082,130295.0769773485
2083,138742.6872973922
2084,113625.03457641891
2085,120696.90183141721
2086,102883.96187213162
2087,125954.39466288804
2088,100572.30307744059
2089,80864.76503622382
2090,129554.98800500842
2091,118519.15086130291
2092,127381.9478073964
2093,121866.84490878107
2094,123767.9665009687
2095,146304.43220739713
2096,73793.79614201385
2097,90317.38297802351
2098,142546.46651615683
2099,64350.822148242936
2100,92503.83412043129
2101,121485.39580403788
2102,141815.57368099474
2103,106522.28691484586
2104,122639.98967304309
2105,121216.2900944799
2106,67217.51992341228
2107,240786.32836554837
2108,119505.72649938027
2109,109644.99738987442
2110,130115.66409082807
2111,150199.62142430272
2112,145195.9699126434
2113,123064.06772164167
2114,111335.59143075848
2115,170001.94278231193
2116,119415.09624829736
2117,150124.93410201615
2118,116926.89385758368
2119,108973.74937979893
2120,109825.22199368507
2121,94233.24324930935
2122,100529.5892122628
2123,84388.38723664776
2124,179458.8218699474
2125,116534.52610525959
2126,140727.32305576655
2127,147828.995245446
2128,122519.22275586493
2129,90926.7876960775
2130,148771.87922582138
2131,147980.3030490254
2132,125816.11066618082
2133,121948.68730413125
2134,121862.09551539054
2135,93365.67745459394
2136,78139.5966582912
2137,117379.66783909654
2138,140437.7823059866
2139,155894.28450617474
2140,141366.2128020212
2141,133238.27129030545
2142,127820.22152327106
2143,143282.51354434853
2144,109223.16078833057
2145,140918.94789199208
2146,159048.94873059067
2147,173412.06874462005
2148,135022.7751824792
2149,134690.0342902131
2150,231959.2734603327
2151,118032.6079403595
2152,172491.31580382507
2153,156700.02029469772
2154,108996.10499900623
2155,137678.77919181346
2156,243853.42832948672
2157,233425.8103786072
2158,234382.4692609494
2159,195334.37931802397
2160,173550.5229979205
2161,254718.3047801617
2162,414193.4682636225
2163,367803.26691852254
2164,227164.6661072278
2165,202847.9634968057
2166,149444.72631241064
2167,212997.40383926858
2168,208408.99963066322
2169,192774.70093661995
2170,223871.412583912
2171,151728.4743689562
2172,148579.6925059619
2173,163028.24955206836
2174,226640.54815976182
2175,295409.80343421083
2176,318005.10735125095
2177,250942.08496355714
2178,201638.01021735632
2179,142170.06900353997
2180,220101.96071191042
2181,193324.01963357884
2182,215115.96347673412
2183,197852.75843461853
2184,129968.59313664213
2185,125441.83601215146
2186,149247.5738479985
2187,156342.53621534957
2188,150108.09213929862
2189,212927.11442020634
2190,79865.32903298094
2191,82146.11533356982
2192,86775.65614816477
2193,98666.86639040329
2194,105405.11242705247
2195,109433.68800127479
2196,106956.17046180747
2197,114680.46572281019
2198,155096.70078274305
2199,178862.91720023417
2200,149503.72219433988
2201,136891.32582788693
2202,192558.94358215632
2203,168040.53076544878
2204,200983.52267623966
2205,131693.98543722264
2206,148459.83483843502
2207,189057.0165538717
2208,246663.1664102971
2209,220133.4822474667
2210,114658.45518567818
2211,107933.94767631857
2212,109715.32867387382
2213,102483.65705282704
2214,130556.78104811466
2215,104736.79262214337
2216,140402.0935536919
2217,66009.39063121585
2218,72664.70661208285
2219,66667.60969740976
2220,72620.97962357888
2221,299851.49895862356
2222,251745.18107529235
2223,276708.7719009707
2224,193274.6967650007
2225,131503.90694444286
2226,180757.08997722212
2227,197445.2507067102
2228,258518.94650367115
2229,238641.98818463413
2230,151106.19692820532
2231,205944.80854827331
2232,177179.10987943853
2233,174368.03303883853
2234,229744.78601716072
2235,202553.53981585355
2236,293300.707096867
2237,359498.37572002143
2238,198488.78069750807
2239,114345.14824036813
2240,160864.46404052805
2241,146880.9867128816
2242,130243.84997656543
2243,124479.85873427782
2244,96119.95940862647
2245,91660.25561103875
2246,142406.73229036268
2247,101574.1779887045
2248,129359.65575659857
2249,125078.06347153158
2250,128506.38739784784
2251,109173.27811171295
2252,171232.75287380064
2253,146402.9975178468
2254,164370.05265943956
2255,194511.16354662782
2256,179347.07699552688
2257,204320.19275058672
2258,163125.62275397676
2259,178097.3295785348
2260,161108.47529216646
2261,173955.58762022926
2262,189114.6436061504
2263,341247.0977060143
2264,480257.202724839
2265,167400.5771576501
2266,310704.3109400916
2267,394417.4062639296
2268,375693.7670053487
2269,160058.21296175555
2270,178023.3408684123
2271,227396.1965809377
2272,188913.5077137532
2273,170380.7703710316
2274,180217.86801731907
2275,164061.14780256318
2276,194203.23426709048
2277,195182.31423308767
2278,149231.79158605557
2279,117527.34507331553
2280,120748.01120141614
2281,161418.46278113624
2282,180438.8491428585
2283,101223.72552075636
2284,106335.14951906646
2285,142435.21456772392
2286,125102.27797141035
2287,343467.3144665337
2288,264820.6087665882
2289,418186.1073956535
2290,455323.9979881707
2291,298304.021431436
2292,429243.835221299
2293,433804.81024522794
2294,425533.2853604016
2295,454177.4495303002
2296,287190.9547146149
2297,296246.3709787493
2298,323822.17498210125
2299,383811.522806005
2300,330121.8012555131
2301,248732.72269688558
2302,243882.42991410085
2303,237781.24038829323
2304,243002.57126202175
2305,183668.78416622
2306,184162.4638352382
2307,187074.3125187625
2308,225197.66248531264
2309,290488.218590152
2310,199490.28671888812
2311,195196.3258308109
2312,178250.68844481287
2313,176857.54398353866
2314,164235.70787857106
2315,169565.47954656286
2316,184385.0612878105
2317,188412.77068880654
2318,177895.26035257278
2319,176534.70157854966
2320,181259.22772726158
2321,244841.5821514852
2322,167059.81653451937
2323,178832.99378556648
2324,172951.21380834427
2325,221350.08541763178
2326,172599.79528890515
2327,210092.82108930085
2328,224470.670246388
2329,187505.02592147345
2330,179180.2933761123
2331,379623.4864086615
2332,417911.76253006683
2333,323144.1181454768
2334,262849.502954743
2335,249763.41614373968
2336,334394.34455300175
2337,217993.79465466418
2338,295465.1252474568
2339,228635.3304615825
2340,389979.4860222141
2341,225566.4402271263
2342,241047.12597869275
2343,226878.8988316933
2344,235696.91277771746
2345,241130.52564161387
2346,212924.3585452209
2347,201735.3964144891
2348,239275.22906288385
2349,167988.31448779962
2350,263535.1395206493
2351,257975.10565156842
2352,250971.34880600305
2353,216065.61984634653
2354,125183.1484826099
2355,141683.8054292446
2356,150926.49151208444
2357,191565.56480891386
2358,193142.86448542005
2359,121084.56382803326
2360,118448.49603638654
2361,141715.36429531212
2362,272429.4942075916
2363,135918.02866489964
2364,159079.24688776952
2365,226147.04164466463
2366,177904.8362719151
2367,227798.13358814598
2368,216263.59738028093
2369,216951.6507976728
2370,171420.51242291878
2371,174128.47086146224
2372,196631.71519189508
2373,272064.12148506753
2374,286822.39194836124
2375,251864.75833081943
2376,298092.3672796934
2377,331861.70686211373
2378,145360.08845696354
2379,198321.82450886685
2380,146428.57378880968
2381,166522.1273819242
2382,183676.55579321907
2383,200428.07723605144
2384,235302.93809188946
2385,166289.14231358498
2386,137597.36957054702
2387,136947.1785121453
2388,94521.31361230012
2389,122811.26168188907
2390,148161.0006046913
2391,133627.87814198184
2392,116648.7361308721
2393,167075.8218226639
2394,147734.74715234953
2395,204466.18244442565
2396,149030.93072767596
2397,217837.13751392567
2398,125507.26124411268
2399,64316.38983210711
2400,62568.93460598565
2401,108346.51986059907
2402,137599.276277164
2403,129719.45484981214
2404,150229.9390585564
2405,164089.2415626671
2406,142742.98191014875
2407,125533.8365414021
2408,141023.71490854226
2409,128582.15045831099
2410,159131.63316992234
2411,124140.15516300876
2412,164922.10628625873
2413,131713.39971039112
2414,132949.9627690401
2415,121312.15450065112
2416,120700.4060330297
2417,126806.0782746511
2418,125478.20171642552
2419,125885.79115381502
2420,124388.69685724651
2421,145617.0580728161
2422,114666.80201092335
2423,123762.34529643
2424,152379.37513890857
2425,166064.05344104703
2426,133494.5693895476
2427,133492.7776737854
2428,170890.25148215497
2429,122627.86797122627
2430,129478.50054706528
2431,116929.79798603043
2432,138014.76420556314
2433,141734.0754438299
2434,142746.4049623532
2435,147050.1545949456
2436,107315.5482579481
2437,107792.86149712073
2438,125916.0377553483
2439,111730.38451030976
2440,120541.5610828444
2441,96410.76981831729
2442,91454.2747493542
2443,115660.80103974536
2444,126194.89417544274
2445,84734.93680339059
2446,124949.84794533034
2447,171259.46384878943
2448,134880.00309211557
2449,104221.1571335636
2450,142258.128626027
2451,130028.39046241307
2452,220808.4649519597
2453,98771.79642394421
2454,119955.34733640845
2455,115454.06273787188
2456,137478.58677554457
2457,124883.0298925247
2458,105021.12810657978
2459,107555.34242122323
2460,142750.5270189915
2461,120392.23129472217
2462,142530.75083918424
2463,122851.69400519083
2464,163378.99761895576
2465,135445.88244433343
2466,111128.80509184687
2467,153051.99328319827
2468,75087.92588499762
2469,81434.05134390754
2470,188285.25790299952
2471,199196.50260040976
2472,160931.4972538548
2473,121861.0604556432
2474,88738.95083284912
2475,227231.73010861172
2476,118339.51841856401
2477,130803.99896358312
2478,154112.21496435083
2479,101101.0066281677
2480,142527.5350971613
2481,114276.71424247537
2482,134467.87778364177
2483,112642.73180202683
2484,123907.41761732457
2485,131745.94632026352
2486,155550.88389565173
2487,168047.3624625323
2488,157373.71934135776
2489,142296.73575391233
2490,149437.89296851135
2491,84375.87190570314
2492,187206.43766937722
2493,142792.615627584
2494,161895.9891129342
2495,89220.69604838018
2496,239378.7384567755
2497,146637.2012390839
2498,110772.08931228935
2499,87234.87133510715
2500,126216.21818797577
2501,137179.4528567435
2502,152142.25063302444
2503,100059.02404919408
2504,190181.82709669738
2505,217865.40915964337
2506,254488.45568454295
2507,321148.3298013218
2508,257295.0536688528
2509,216688.4376168741
2510,227808.82190739253
2511,177788.1221539705
2512,209664.07428352855
2513,213516.5754619539
2514,219213.47058529398
2515,148718.64999640602
2516,162013.64541447297
2517,137412.34881777855
2518,147407.63597649318
2519,215917.1166693297
2520,206509.59795673855
2521,186092.81176197366
2522,217760.5518442367
2523,126719.81101843808
2524,134819.04246521115
2525,154250.6940031119
2526,140159.92637190485
2527,111447.269013124
2528,120980.90562634257
2529,134329.73503372315
2530,115983.35285643596
2531,266899.2963330258
2532,229019.0665106268
2533,195646.04655386187
2534,227967.12247870056
2535,308773.5588782547
2536,231206.46826764193
2537,210216.1503409639
2538,180448.5118010612
2539,188882.10672665056
2540,174599.2663330377
2541,176458.0500130839
2542,164804.63552352035
2543,132012.04355632616
2544,121710.16772921421
2545,131173.300226653
2546,131869.88736459217
2547,132978.2570977717
2548,150458.96666964729
2549,156884.8332503552
2550,437668.5158065264
2551,144419.3945344465
2552,124812.0061980628
2553,78866.04087167843
2554,117343.06533738786
2555,110949.5787984637
2556,89587.66561645282
2557,114993.67608904844
2558,167562.66188624324
2559,146609.08691979764
2560,137693.1120300762
2561,145589.3058425812
2562,126307.41009812574
2563,154414.7123305988
2564,183215.11252413274
2565,138320.16772132693
2566,177984.06775586502
2567,142476.92384415912
2568,198764.9778519522
2569,207578.01094674354
2570,113930.49081417701
2571,188857.41408863378
2572,150355.409214567
2573,248406.06882280434
2574,259076.4005465726
2575,125358.23537956196
2576,129346.7186852451
2577,161034.88705576738
2578,86042.35764066501
2579,74308.9123593438
2580,127407.31245562444
2581,132474.38863555167
2582,111562.99153193769
2583,275995.13607057155
2584,167930.21716378984
2585,172800.12090096864
2586,213482.45428478855
2587,192697.26480640762
2588,148268.43022994185
2589,147942.3965818121
2590,210082.74716540513
2591,211921.186664936
2592,224070.98643385846
2593,248004.35483105652
2594,182950.3550796491
2595,186416.84826025608
2596,328449.62639352534
2597,173259.62700058447
2598,288232.71474982816
2599,296434.0706192007
2600,123180.49083070614
2601,140735.76549595708
2602,79235.31148506746
2603,93174.31481186252
2604,82968.0306936806
2605,77612.03108863914
2606,149205.02529714382
2607,186854.30761921752
2608,196451.16222864995
2609,168887.53244656292
2610,113849.04296616133
2611,140202.0103405652
2612,149719.76300425208
2613,137914.1523285937
2614,132752.22577907497
2615,148450.30956893569
2616,140971.37680080495
2617,169358.84221365539
2618,190794.64837632867
2619,205442.9243998332
2620,187456.14895668096
2621,175923.20062701858
2622,188670.6627048592
2623,252599.2717736851
2624,303970.8532408196
2625,345488.7219444144
2626,172361.11531455166
2627,160232.5339070769
2628,464738.8460902653
2629,474985.1855101073
2630,347164.00981239317
2631,481406.5342034493
2632,459688.7699452948
2633,337360.73912117037
2634,415701.10920573544
2635,159261.5330405496
2636,179042.85490174443
2637,166150.33456158638
2638,275019.5222685952
2639,190239.240745029
2640,157923.54776388453
2641,105019.16893869458
2642,179129.39000191083
2643,99035.40264494944
2644,133525.67723451267
2645,101242.77805735999
2646,92203.36020432826
2647,99136.18189932469
2648,139951.5363340524
2649,145273.47180704484
2650,145071.44008066112
2651,146332.03707140035
2652,422452.9097332827
2653,250564.60797600745
2654,251393.80526302685
2655,393558.36535677104
2656,309695.29160939425
2657,341618.7990338434
2658,280342.14231954544
2659,303755.2959079701
2660,330706.46859609656
2661,348264.13200010755
2662,369198.396178591
2663,282863.1961850085
2664,273397.7270309567
2665,325160.0488428863
2666,289513.4586911175
2667,163986.16606539104
2668,173032.61896593074
2669,176975.31076817334
2670,281837.1530796821
2671,176906.2163387723
2672,192515.4718364313
2673,212193.50459578057
2674,193423.82361027075
2675,163376.7235471905
2676,182420.0274434434
2677,197324.87572063014
2678,262366.9611337899
2679,266842.93343377
2680,274076.8345580874
2681,421843.09387653193
2682,336247.5712738085
2683,480315.5227659398
2684,314732.042489265
2685,345027.47497585113
2686,263979.4125102535
2687,319399.0982946767
2688,222325.736378182
2689,202800.18763265898
2690,440724.0834502173
2691,179321.5524502986
2692,133551.28677876375
2693,191817.51399504216
2694,128559.40754304455
2695,192702.1664953476
2696,182227.55368103329
2697,186790.66605192522
2698,196253.74198795136
2699,176640.82920952767
2700,159991.08317357057
2701,153262.45000471603
2702,105220.82497863325
2703,121910.63544424431
2704,135156.5276645278
2705,117666.03725623144
2706,116044.86689139031
2707,129955.30468738322
2708,131456.8738798602
2709,100445.80210427276
2710,129087.2168598418
2711,289050.87585093454
2712,387875.13787666534
2713,165231.63232864378
2714,151874.28435602615
2715,171586.41470110032
2716,150695.3596895812
2717,179459.9111351843
2718,231982.61488756197
2719,156921.7428881503
2720,172715.96083969914
2721,142100.1855327105
2722,160416.9991967015
2723,150548.41047126215
2724,132335.41678144707
2725,135010.17464177575
2726,147177.65564481323
2727,176802.24784633066
2728,166955.37063729262
2729,154528.88882768436
2730,151449.5935442183
2731,117624.50081431879
2732,123362.34667926966
2733,161315.98144137274
2734,152512.88197157485
